date_time,City,State,Shape,duration_sec,log_sec
10/6/13 21:10,Bremerton,WA,Other,300,5.703782474656201
10/6/13 20:00,Manson,WA,Light,600,6.396929655216146
10/5/13 21:00,Spokane,WA,Sphere,300,5.703782474656201
10/5/13 20:45,Spokane,WA,Sphere,900,6.802394763324311
10/4/13 22:20,Seattle,WA,Oval,600,6.396929655216146
10/4/13 20:55,Clinton,WA,Sphere,240,5.480638923341991
10/4/13 00:20,Seattle,WA,Teardrop,3,1.0986122886681098
9/29/13 00:00,Eatonville,WA,Disk,1200,7.090076835776092
9/27/13 20:00,Royal City (north of),WA,Unknown,600,6.396929655216146
9/27/13 00:00,Kennewick,WA,Changing,30,3.4011973816621555
9/26/13 04:26,Blaine,WA,Light,2700,7.90100705199242
9/25/13 20:04,Redmond,WA,Formation,240,5.480638923341991
9/20/13 04:40,Olympia,WA,Fireball,30,3.4011973816621555
9/19/13 20:10,Sequim,WA,Light,600,6.396929655216146
9/18/13 22:00,Everett,WA,Fireball,45,3.8066624897703196
9/18/13 21:30,Seattle,WA,Light,10,2.302585092994046
9/18/13 21:00,Silverdale,WA,Light,1140,7.038783541388542
9/18/13 17:42,Rochester,WA,Circle,1200,7.090076835776092
9/15/13 00:45,Vancouver,WA,Triangle,300,5.703782474656201
9/14/13 20:00,Seattle,WA,Fireball,300,5.703782474656201
9/12/13 21:30,Tacoma,WA,Light,180,5.19295685089021
9/12/13 20:30,Tacoma,WA,Triangle,180,5.19295685089021
9/11/13 17:15,Auburn,WA,Unknown,900,6.802394763324311
9/8/13 21:15,Silveradale,WA,Sphere,4,1.3862943611198906
9/8/13 00:30,Birch Bay,WA,Light,180,5.19295685089021
9/7/13 23:00,Renton,WA,Fireball,300,5.703782474656201
9/7/13 21:00,Dayton,WA,Circle,1800,7.495541943884256
9/6/13 21:25,Prosser,WA,Egg,3,1.0986122886681098
9/2/13 22:45,Everett,WA,Fireball,900,6.802394763324311
9/2/13 17:00,Seatac,WA,Unknown,180,5.19295685089021
9/1/13 22:15,Everett,WA,Light,60,4.0943445622221
8/31/13 23:30,Takoma,WA,Disk,240,5.480638923341991
8/28/13 20:45,Seattle (West Seattle/SeaTac),WA,Fireball,300,5.703782474656201
8/27/13 21:10,Garfield,WA,Oval,120,4.787491742782046
8/25/13 04:30,Yakima,WA,Light,60,4.0943445622221
8/24/13 20:58,Silverdale,WA,Light,1800,7.495541943884256
8/21/13 14:15,Kennewick,WA,Cigar,60,4.0943445622221
8/20/13 21:10,Silverdale,WA,Light,300,5.703782474656201
8/19/13 21:02,Rochester,WA,Circle,120,4.787491742782046
8/18/13 20:56,Rochester,WA,Circle,1080,6.984716320118266
8/17/13 21:09,Seattle/Kirkland,WA,Formation,1200,7.090076835776092
8/16/13 22:20,Manson,WA,Circle,15,2.70805020110221
8/16/13 10:50,Grandview,WA,Light,180,5.19295685089021
8/15/13 22:55,Forks,WA,Light,120,4.787491742782046
8/14/13 00:30,Rochester,WA,Flash,120,4.787491742782046
8/13/13 22:30,Redmond,WA,Light,7200,8.881836305004146
8/13/13 21:45,Vancouver,WA,Light,600,6.396929655216146
8/12/13 23:20,Federal Way,WA,Light,60,4.0943445622221
8/12/13 21:15,Rochester,WA,Circle,600,6.396929655216146
8/12/13 00:00,Walla Walla,WA,Circle,30,3.4011973816621555
8/10/13 09:30,Yakima,WA,Circle,1200,7.090076835776092
8/10/13 01:00,Bellingham,WA,Flash,600,6.396929655216146
8/9/13 21:15,Battle Ground,WA,Fireball,300,5.703782474656201
8/9/13 10:30,Naches,WA,Egg,120,4.787491742782046
8/9/13 00:00,Wenatchee,WA,Light,600,6.396929655216146
8/8/13 23:30,Redmond,WA,Light,120,4.787491742782046
8/8/13 22:00,Ferndale,WA,Light,120,4.787491742782046
8/8/13 21:15,Redmond,WA,Light,300,5.703782474656201
8/8/13 21:00,North Spokane,WA,Sphere,120,4.787491742782046
8/8/13 00:10,Woodland,WA,Fireball,300,5.703782474656201
8/7/13 22:25,Seattle,WA,Circle,420,6.040254711277414
8/7/13 10:15,Everett,WA,Unknown,120,4.787491742782046
8/5/13 22:05,Shoreline,WA,Oval,60,4.0943445622221
8/2/13 21:31,Everett,WA,Sphere,300,5.703782474656201
8/1/13 15:00,Goldendale,WA,Cigar,600,6.396929655216146
7/30/13 22:45,Vancouver,WA,Sphere,15,2.70805020110221
7/30/13 21:30,Selah,WA,Unknown,600,6.396929655216146
7/29/13 23:45,Sammamish,WA,Oval,300,5.703782474656201
7/29/13 21:45,Tacoma (northeast area),WA,Sphere,5,1.6094379124341003
7/29/13 21:40,Vancouver,WA,Circle,10,2.302585092994046
7/29/13 21:40,Vancouver,WA,Disk,10,2.302585092994046
7/24/13 23:00,Lakewood,WA,Light,1200,7.090076835776092
7/23/13 22:40,Wenatchee,WA,Triangle,900,6.802394763324311
7/21/13 22:50,Pacific,WA,Fireball,480,6.173786103901937
7/21/13 22:20,Lynden,WA,Fireball,420,6.040254711277414
7/20/13 00:00,Pasco,WA,Light,10800,9.287301413112312
7/19/13 12:55,Mukilteo,WA,Disk,2,0.6931471805599453
7/18/13 22:45,Seattle,WA,Rectangle,5,1.6094379124341003
7/16/13 23:35,Bainbridge Island,WA,Unknown,600,6.396929655216146
7/14/13 22:57,Washougal,WA,Light,7,1.9459101490553132
7/13/13 22:00,Shelton,WA,Cigar,2,0.6931471805599453
7/13/13 17:00,Ellensburg,WA,Sphere,300,5.703782474656201
7/12/13 23:45,Bellingham,WA,Triangle,900,6.802394763324311
7/12/13 23:35,Auburn,WA,Sphere,480,6.173786103901937
7/6/13 22:00,Bremerton,WA,Oval,180,5.19295685089021
7/6/13 18:00,Marysville,WA,Disk,2700,7.90100705199242
7/6/13 16:30,Puyallup,WA,Sphere,600,6.396929655216146
7/5/13 22:00,Chelan,WA,Light,30,3.4011973816621555
7/5/13 00:15,Medical Lake,WA,Sphere,300,5.703782474656201
7/5/13 00:10,Port Angeles,WA,Sphere,300,5.703782474656201
7/4/13 23:30,Bremerton,WA,Oval,420,6.040254711277414
7/4/13 23:30,Bellingham,WA,Sphere,600,6.396929655216146
7/4/13 23:30,Bremerton,WA,Light,600,6.396929655216146
7/4/13 23:15,Kirkland,WA,Flash,300,5.703782474656201
7/4/13 23:00,Everett,WA,Triangle,180,5.19295685089021
7/4/13 23:00,Everett,WA,Triangle,120,4.787491742782046
7/4/13 23:00,Spanaway,WA,Fireball,300,5.703782474656201
7/4/13 23:00,Lynnwood,WA,Fireball,180,5.19295685089021
7/4/13 22:54,Carbonado,WA,Sphere,420,6.040254711277414
7/4/13 22:30,Puyallup,WA,Chevron,900,6.802394763324311
7/4/13 22:30,Snohomish,WA,Other,600,6.396929655216146
7/4/13 22:25,Seattle,WA,Unknown,600,6.396929655216146
7/4/13 22:15,Auburn,WA,Light,2400,7.783224016336037
7/4/13 21:00,Freeland,WA,Sphere,900,6.802394763324311
7/4/13 17:00,Bremerton,WA,Circle,60,4.0943445622221
7/3/13 21:15,Walla Walla,WA,Sphere,25,3.2188758248682006
7/3/13 03:16,Tumwater,WA,Flash,1,0
7/2/13 04:21,University Place,WA,Triangle,600,6.396929655216146
6/29/13 15:00,Gig Harbor,WA,Disk,1200,7.090076835776092
6/28/13 21:00,Oak Harbor,WA,Cylinder,85,4.442651256490317
6/28/13 13:25,Seattle,WA,Other,1,0
6/27/13 23:00,Seattle,WA,Light,1800,7.495541943884256
6/22/13 21:30,Poulsbo,WA,Oval,60,4.0943445622221
6/15/13 23:30,Issaquah,WA,Other,120,4.787491742782046
6/15/13 22:30,Spokane,WA,Fireball,180,5.19295685089021
6/15/13 22:25,Grandview,WA,Sphere,240,5.480638923341991
6/15/13 21:45,Seattle,WA,Unknown,15,2.70805020110221
6/12/13 22:15,Maple Falls,WA,Circle,10800,9.287301413112312
6/12/13 22:15,Maple Falls,WA,Circle,54000,10.896739325546411
6/12/13 15:52,Edmonds,WA,Changing,480,6.173786103901937
6/7/13 22:30,Coeur d'Alene Mountains,WA,Other,300,5.703782474656201
6/6/13 00:00,Bothell,WA,Unknown,120,4.787491742782046
6/4/13 23:30,Kirkland,WA,Light,180,5.19295685089021
6/4/13 23:30,Bellevue,WA,Light,600,6.396929655216146
6/4/13 23:23,Sedro Wooley,WA,Unknown,120,4.787491742782046
6/4/13 10:40,Bellevue,WA,Sphere,60,4.0943445622221
6/2/13 00:10,Maple Valley,WA,Sphere,5,1.6094379124341003
5/31/13 22:15,Vancouver,WA,Circle,300,5.703782474656201
5/26/13 20:30,Kent,WA,Sphere,600,6.396929655216146
5/21/13 21:45,Olympia,WA,Fireball,180,5.19295685089021
5/18/13 20:10,Bellingham,WA,Formation,30,3.4011973816621555
5/12/13 00:10,Spokane,WA,Circle,4,1.3862943611198906
5/5/13 22:00,Auburn,WA,Sphere,1200,7.090076835776092
5/3/13 01:05,Seattle,WA,Other,3,1.0986122886681098
4/30/13 21:00,Goldendale,WA,Unknown,600,6.396929655216146
4/27/13 20:45,Selleck,WA,Fireball,10,2.302585092994046
4/27/13 02:00,Kelso,WA,Circle,120,4.787491742782046
4/26/13 23:27,Lacey,WA,Sphere,120,4.787491742782046
4/26/13 23:27,Lacey,WA,Light,120,4.787491742782046
4/25/13 21:30,Olalla,WA,Sphere,300,5.703782474656201
4/24/13 20:20,Monroe,WA,Formation,60,4.0943445622221
4/24/13 02:45,Rochester,WA,Light,20,2.995732273553991
4/16/13 22:00,Kahlotus,WA,Fireball,600,6.396929655216146
4/15/13 23:00,Everett,WA,Fireball,900,6.802394763324311
4/13/13 21:00,Kenmore,WA,Light,180,5.19295685089021
4/10/13 18:00,Seattle,WA,Unknown,900,6.802394763324311
4/8/13 23:00,Clarkston,WA,Light,3600,8.1886891244442
4/8/13 20:00,Pullman,WA,Light,300,5.703782474656201
4/4/13 00:30,Seattle,WA,Sphere,120,4.787491742782046
4/1/13 21:57,Fife,WA,Light,5,1.6094379124341003
3/31/13 22:00,Seattle,WA,Unknown,50,3.912023005428146
3/30/13 20:57,Lakewood,WA,Fireball,300,5.703782474656201
3/30/13 18:45,Everett,WA,Changing,900,6.802394763324311
3/23/13 22:34,Seattle,WA,Circle,180,5.19295685089021
3/23/13 18:18,Yakima,WA,Changing,480,6.173786103901937
3/20/13 21:10,Bremerton,WA,Light,300,5.703782474656201
3/20/13 20:45,Bellingham,WA,Fireball,1200,7.090076835776092
3/17/13,Marysville,WA,Oval,900,6.802394763324311
3/10/13 02:00,Tacoma,WA,Fireball,900,6.802394763324311
3/9/13 01:08,Seattle,WA,Fireball,180,5.19295685089021
3/8/13 18:40,Snoqualmie,WA,Light,180,5.19295685089021
2/28/13 10:00,Bellingham,WA,Oval,30,3.4011973816621555
2/20/13 19:15,Olympia,WA,Light,10,2.302585092994046
2/18/13 21:00,Spokane County,WA,Fireball,2700,7.90100705199242
2/15/13 20:15,Seattle,WA,Circle,600,6.396929655216146
2/9/13 22:55,Seattle,WA,Fireball,300,5.703782474656201
2/8/13 22:20,Edmonds,WA,Other,600,6.396929655216146
2/7/13 20:56,Bellevue,WA,Sphere,5,1.6094379124341003
2/5/13 16:30,Spokane Valley,WA,Sphere,120,4.787491742782046
1/24/13 20:00,Kelso,WA,Circle,3,1.0986122886681098
1/23/13 07:15,Kennewick,WA,Oval,30,3.4011973816621555
1/16/13 20:04,Orting,WA,Light,3600,8.1886891244442
1/15/13 20:00,Goldendale,WA,Fireball,3,1.0986122886681098
1/15/13 05:30,Olympia,WA,Fireball,2,0.6931471805599453
1/12/13 05:45,Vancouver,WA,Circle,900,6.802394763324311
1/5/13 06:10,Seattle,WA,Circle,5,1.6094379124341003
1/2/13 01:45,Seattle,WA,Light,900,6.802394763324311
1/2/13 01:30,Langley,WA,Chevron,120,4.787491742782046
1/1/13 02:45,Seattle (Ballard neighborhood),WA,Light,120,4.787491742782046
1/1/13 00:00,Bellingham,WA,Disk,300,5.703782474656201
12/31/12 23:45,Burien,WA,Oval,300,5.703782474656201
12/31/12 21:30,Wahkiakum County (Willapa Hills),WA,Chevron,180,5.19295685089021
12/28/12 23:55,Seattle (Fremont District),WA,Sphere,1800,7.495541943884256
12/28/12 20:30,Monitor,WA,Light,900,6.802394763324311
12/28/12 17:40,Wenatchee,WA,Light,300,5.703782474656201
12/28/12 17:30,Wenatchee,WA,Circle,300,5.703782474656201
12/28/12 17:30,Wenatchee,WA,Circle,300,5.703782474656201
12/23/12 21:30,Friday Harbor,WA,Light,10,2.302585092994046
12/22/12 22:15,Seattle,WA,Oval,180,5.19295685089021
12/21/12 21:10,Castle Rock,WA,Circle,420,6.040254711277414
12/21/12 02:10,Mount Vernon,WA,Triangle,600,6.396929655216146
12/20/12 21:40,Yelm,WA,Oval,420,6.040254711277414
12/20/12 20:00,Bremerton,WA,Diamond,14400,9.574983485564092
12/20/12 01:00,Goldendale,WA,Light,900,6.802394763324311
12/16/12 04:00,Long Beach,WA,Fireball,600,6.396929655216146
12/12/12 17:30,Kelso,WA,Light,600,6.396929655216146
12/11/12 04:30,Spokane Valley,WA,Egg,600,6.396929655216146
12/10/12 03:45,Clearlake,WA,Unknown,1200,7.090076835776092
12/8/12 23:45,Medical Lake,WA,Light,1800,7.495541943884256
12/8/12 20:45,Spokane Valley,WA,Changing,480,6.173786103901937
12/8/12 20:45,Spokane Valley,WA,Fireball,900,6.802394763324311
12/6/12 20:18,Tumwater,WA,Oval,20,2.995732273553991
12/5/12 06:15,Renton,WA,Fireball,30,3.4011973816621555
12/1/12 11:35,Seattle,WA,Oval,60,4.0943445622221
11/29/12 23:00,Mercer Island,WA,Egg,600,6.396929655216146
11/22/12 06:30,Entiat,WA,Diamond,600,6.396929655216146
11/16/12 22:00,Snoqualmie,WA,Circle,2,0.6931471805599453
11/15/12 21:00,Vancouver,WA,Light,300,5.703782474656201
11/15/12 17:30,Vancouver,WA,Triangle,60,4.0943445622221
11/14/12 20:00,Bellingham,WA,Circle,5,1.6094379124341003
11/14/12 17:30,Vancouver,WA,Fireball,180,5.19295685089021
11/14/12 17:30,Vancouver,WA,Fireball,30,3.4011973816621555
11/13/12 21:00,Silverdale,WA,Light,7200,8.881836305004146
11/10/12 22:00,Lynnwood,WA,Other,4,1.3862943611198906
11/10/12 18:28,Castle Rock,WA,Triangle,60,4.0943445622221
11/10/12 18:25,Vancouver,WA,Rectangle,120,4.787491742782046
11/8/12 17:30,Selah,WA,Triangle,600,6.396929655216146
11/5/12 22:20,Tacoma,WA,Light,300,5.703782474656201
11/4/12 20:00,Renton,WA,Light,120,4.787491742782046
11/4/12 00:00,Yakima,WA,Chevron,5,1.6094379124341003
11/3/12 18:45,Goldendale,WA,Fireball,25,3.2188758248682006
11/1/12 20:50,Tacoma,WA,Triangle,900,6.802394763324311
10/31/12 19:10,Lakebay,WA,Cigar,600,6.396929655216146
10/25/12 21:00,Yakima,WA,Light,240,5.480638923341991
10/24/12 17:00,Mt. Vernon,WA,Other,240,5.480638923341991
10/22/12 16:00,Spokane,WA,Light,1500,7.313220387090301
10/20/12 23:30,Snohomish,WA,Unknown,300,5.703782474656201
10/19/12 09:03,Tacoma,WA,Oval,60,4.0943445622221
10/16/12 22:30,Olympia,WA,Light,2,0.6931471805599453
10/15/12 21:00,Yakima,WA,Sphere,2100,7.649692623711514
10/15/12 02:30,Bonney Lake,WA,Unknown,5400,8.594154232552366
10/14/12 12:50,Centralia,WA,Egg,900,6.802394763324311
10/11/12 20:42,Ravensdale,WA,Triangle,10,2.302585092994046
10/10/12 21:00,Rochester,WA,Light,600,6.396929655216146
10/10/12 20:48,Yakima,WA,Light,240,5.480638923341991
10/6/12 07:15,Manchester,WA,Fireball,900,6.802394763324311
10/4/12 20:00,Des Moines,WA,Triangle,300,5.703782474656201
10/3/12 17:15,Vancouver,WA,Other,1200,7.090076835776092
10/2/12 19:50,Maple Valley,WA,Chevron,120,4.787491742782046
10/2/12 05:25,Yelm,WA,Light,3600,8.1886891244442
9/30/12 20:00,Spokane,WA,Other,420,6.040254711277414
9/30/12 01:00,Bellevue,WA,Light,3600,8.1886891244442
9/29/12 20:30,Vancouver,WA,Triangle,60,4.0943445622221
9/27/12 21:24,Bellingham,WA,Sphere,300,5.703782474656201
9/26/12 21:00,Sultan,WA,Circle,7200,8.881836305004146
9/26/12 19:25,Lakewood,WA,Sphere,180,5.19295685089021
9/24/12 19:00,Seattle,WA,Rectangle,60,4.0943445622221
9/23/12 19:00,Tacoma,WA,Other,60,4.0943445622221
9/20/12 04:30,Seattle (Madison Park),WA,Light,20,2.995732273553991
9/18/12 03:29,Deer Park,WA,Light,2,0.6931471805599453
9/17/12 08:45,Woodland,WA,Light,15,2.70805020110221
9/14/12 19:00,Seatac,WA,Sphere,3,1.0986122886681098
9/13/12 20:30,Pe Ell,WA,Diamond,45,3.8066624897703196
9/11/12 22:50,Snoqualmie,WA,Formation,30,3.4011973816621555
9/11/12 04:00,Blanchard,WA,Sphere,1800,7.495541943884256
9/8/12 21:00,Seattle,WA,Circle,1800,7.495541943884256
9/7/12 21:46,Vancouver,WA,Triangle,240,5.480638923341991
9/7/12 21:45,Richland/Pasco,WA,Fireball,300,5.703782474656201
9/7/12 01:00,Walla Walla,WA,Light,5,1.6094379124341003
9/5/12 23:10,Auburn,WA,Chevron,120,4.787491742782046
9/5/12 00:46,Ellensburg,WA,Triangle,180,5.19295685089021
9/2/12 22:05,West Seattle,WA,Sphere,180,5.19295685089021
9/1/12 02:30,Bremerton,WA,Circle,60,4.0943445622221
8/31/12 17:20,Yelm,WA,Rectangle,240,5.480638923341991
8/26/12 22:00,Edmonds,WA,Flash,60,4.0943445622221
8/26/12 22:00,Edmonds,WA,Flash,1800,7.495541943884256
8/26/12 20:50,Langley,WA,Fireball,60,4.0943445622221
8/26/12 18:00,Mineral,WA,Unknown,1800,7.495541943884256
8/25/12 22:00,Liberty Lake,WA,Fireball,5,1.6094379124341003
8/25/12 19:00,Vancouver,WA,Fireball,5,1.6094379124341003
8/25/12 00:30,Neah Bay,WA,Sphere,60,4.0943445622221
8/24/12 22:00,Issaquah,WA,Fireball,600,6.396929655216146
8/22/12 22:30,Tacoma,WA,Oval,180,5.19295685089021
8/21/12 23:00,Vancouver,WA,Circle,15,2.70805020110221
8/21/12 22:00,Kennewick,WA,Triangle,600,6.396929655216146
8/21/12 21:45,Kennewick,WA,Other,30,3.4011973816621555
8/21/12 21:40,Richland,WA,Formation,300,5.703782474656201
8/20/12 21:08,Moxee,WA,Other,240,5.480638923341991
8/19/12 22:15,Cougar,WA,Circle,300,5.703782474656201
8/18/12 22:30,Camas,WA,Circle,240,5.480638923341991
8/18/12 21:00,Elk,WA,Formation,600,6.396929655216146
8/18/12 20:30,Mukilteo,WA,Oval,1200,7.090076835776092
8/17/12 22:05,Bainbridge Island,WA,Light,120,4.787491742782046
8/17/12 21:30,Spokane,WA,Circle,120,4.787491742782046
8/17/12 02:00,Sumner,WA,Triangle,4,1.3862943611198906
8/16/12 23:05,Cinebar,WA,Triangle,60,4.0943445622221
8/15/12 21:44,Leavenworth,WA,Fireball,2,0.6931471805599453
8/15/12 21:35,Omak,WA,Teardrop,1200,7.090076835776092
8/14/12 23:15,Sequim,WA,Diamond,240,5.480638923341991
8/14/12 22:10,Seatac,WA,Light,5,1.6094379124341003
8/12/12 23:20,Maple Valley,WA,Sphere,20,2.995732273553991
8/12/12 10:04,Edmonds,WA,Sphere,240,5.480638923341991
8/11/12 23:30,Port Angeles,WA,Diamond,3600,8.1886891244442
8/11/12 23:30,Bellingham,WA,Formation,1800,7.495541943884256
8/11/12 23:10,Mount Vernon,WA,Triangle,10,2.302585092994046
8/11/12 23:00,Bellingham,WA,Circle,180,5.19295685089021
8/11/12 22:25,Leavenworth,WA,Unknown,2400,7.783224016336037
8/11/12 22:00,Seattle,WA,Chevron,5,1.6094379124341003
8/10/12 02:00,Seattle,WA,Fireball,120,4.787491742782046
8/9/12 23:30,Puget Sound/Seattle,WA,Unknown,7200,8.881836305004146
8/9/12 09:03,Seattle,WA,Cigar,60,4.0943445622221
8/7/12 22:25,Burbank,WA,Sphere,7,1.9459101490553132
8/7/12 22:15,Finley,WA,Other,60,4.0943445622221
8/7/12 08:00,Seattle,WA,Rectangle,10,2.302585092994046
8/7/12 05:40,Ocean Shores,WA,Light,15,2.70805020110221
8/6/12 23:30,Carson,WA,Sphere,120,4.787491742782046
8/6/12 22:00,Yacolt,WA,Oval,45,3.8066624897703196
8/6/12 22:00,Yakima,WA,Formation,1800,7.495541943884256
8/6/12 21:33,Seattle,WA,Fireball,60,4.0943445622221
8/6/12 01:20,Nordland,WA,Light,2400,7.783224016336037
8/5/12 22:00,Seattle,WA,Circle,1800,7.495541943884256
8/4/12 22:00,Olympia,WA,Cone,60,4.0943445622221
8/4/12 20:00,Federal way,WA,Formation,60,4.0943445622221
8/4/12 00:30,Graham,WA,Fireball,1800,7.495541943884256
8/3/12 23:04,Issaquah,WA,Light,60,4.0943445622221
8/3/12 22:00,Renton,WA,Oval,30,3.4011973816621555
8/3/12 21:30,Seattle,WA,Light,2,0.6931471805599453
7/31/12 00:00,Federal Way,WA,Light,2,0.6931471805599453
7/31/12 22:40,Tum Tum,WA,Light,86400,11.366742954792146
7/31/12 22:30,Finley,WA,Unknown,900,6.802394763324311
7/31/12 22:30,Waitsburg,WA,Light,1200,7.090076835776092
7/31/12 21:00,Richland,WA,Unknown,600,6.396929655216146
7/31/12 21:00,Pasco,WA,Unknown,1200,7.090076835776092
7/27/12 22:30,Bonney Lake,WA,Triangle,30,3.4011973816621555
7/26/12 01:30,Puyallup,WA,Flash,1,0
7/24/12 22:00,Vancouver,WA,Light,600,6.396929655216146
7/14/12 21:30,Airway Heights,WA,Light,180,5.19295685089021
7/13/12 14:00,Puyallup,WA,Cone,30,3.4011973816621555
7/11/12 23:00,Pasco,WA,Unknown,180,5.19295685089021
7/10/12 23:55,Davenport,WA,Light,900,6.802394763324311
7/9/12 01:00,Duvall,WA,Circle,3,1.0986122886681098
7/9/12 00:00,Olympia,WA,Circle,60,4.0943445622221
7/9/12 00:00,Olympia,WA,Circle,60,4.0943445622221
7/9/12 00:00,Olympia,WA,Circle,120,4.787491742782046
7/8/12 00:45,Clinton,WA,Fireball,720,6.579251212010101
7/7/12 23:40,Seattle,WA,Fireball,600,6.396929655216146
7/7/12 23:19,Port Orchard,WA,Light,120,4.787491742782046
7/7/12 23:10,Olympia,WA,Fireball,600,6.396929655216146
7/7/12 23:07,Seattle,WA,Other,120,4.787491742782046
7/7/12 00:15,Vancouver,WA,Light,300,5.703782474656201
7/5/12 23:00,Edmonds,WA,Fireball,120,4.787491742782046
7/5/12 22:10,Burien (Seattle),WA,Circle,300,5.703782474656201
7/5/12 19:30,Burien,WA,Fireball,120,4.787491742782046
7/5/12 03:00,Tacoma,WA,Light,300,5.703782474656201
7/4/12 23:30,Everett,WA,Unknown,300,5.703782474656201
7/4/12 23:13,Bothell,WA,Fireball,360,5.886104031450156
7/4/12 23:00,Fox Island,WA,Fireball,180,5.19295685089021
7/4/12 23:00,Seattle,WA,Sphere,300,5.703782474656201
7/4/12 23:00,Shelton,WA,Circle,60,4.0943445622221
7/4/12 22:50,Allyn,WA,Fireball,180,5.19295685089021
7/4/12 22:45,Lynnwood,WA,Fireball,7200,8.881836305004146
7/4/12 22:35,Seattle,WA,Diamond,120,4.787491742782046
7/4/12 22:33,Issaquah,WA,Fireball,120,4.787491742782046
7/4/12 22:30,North Olympia,WA,Oval,2700,7.90100705199242
7/4/12 22:30,Sedro Woolley,WA,Light,300,5.703782474656201
7/4/12 22:30,Enumclaw,WA,Circle,300,5.703782474656201
7/4/12 22:30,Longview,WA,Other,300,5.703782474656201
7/4/12 22:30,Mossyrock,WA,Circle,1800,7.495541943884256
7/4/12 22:30,Medical Lake,WA,Fireball,300,5.703782474656201
7/4/12 22:30,Ocean Park,WA,Sphere,180,5.19295685089021
7/4/12 22:30,Bremerton,WA,Circle,1800,7.495541943884256
7/4/12 22:20,Maple Valley,WA,Fireball,120,4.787491742782046
7/4/12 22:15,Yakima,WA,Sphere,300,5.703782474656201
7/4/12 22:15,Enumclaw,WA,Circle,900,6.802394763324311
7/4/12 22:15,Renton,WA,Circle,600,6.396929655216146
7/4/12 22:00,Bothell,WA,Circle,1800,7.495541943884256
7/4/12 22:00,Mount Vernon,WA,Formation,3600,8.1886891244442
7/4/12 22:00,Seattle,WA,Fireball,1800,7.495541943884256
7/4/12 22:00,Arlington,WA,Light,7200,8.881836305004146
7/4/12 22:00,Seattle,WA,Light,1200,7.090076835776092
7/4/12 22:00,Graham,WA,Triangle,900,6.802394763324311
7/4/12 21:45,Toppenish,WA,Sphere,2100,7.649692623711514
7/4/12 21:44,Puyallup,WA,Fireball,10800,9.287301413112312
7/4/12 21:00,Seattle,WA,Light,1800,7.495541943884256
7/4/12 04:00,Spanaway,WA,Changing,60,4.0943445622221
7/4/12 00:10,Lacey,WA,Disk,1800,7.495541943884256
7/3/12 22:15,Ferndale,WA,Light,120,4.787491742782046
7/3/12 21:45,Auburn,WA,Light,720,6.579251212010101
6/30/12 23:50,Bremerton,WA,Oval,30,3.4011973816621555
6/30/12 23:30,Blaine,WA,Light,120,4.787491742782046
6/30/12 22:10,Ocean Park,WA,Sphere,120,4.787491742782046
6/30/12 22:00,Gold Bar,WA,Circle,600,6.396929655216146
6/30/12 17:00,Anacortes,WA,Disk,60,4.0943445622221
6/29/12 22:33,Seattle,WA,Light,240,5.480638923341991
6/29/12 21:55,Bellingham,WA,Light,240,5.480638923341991
6/29/12 21:45,Bellingham,WA,Fireball,180,5.19295685089021
6/27/12 22:30,Seattle,WA,Circle,240,5.480638923341991
6/27/12 02:15,Seattle,WA,Egg,900,6.802394763324311
6/24/12 23:00,Union,WA,Unknown,240,5.480638923341991
6/24/12 10:24,Hoquiam,WA,Fireball,600,6.396929655216146
6/23/12 01:00,Gorge,WA,Fireball,300,5.703782474656201
6/21/12 20:00,Anacortes,WA,Other,15,2.70805020110221
6/20/12 12:00,Goldendale,WA,Fireball,3600,8.1886891244442
6/20/12 12:00,Goldendale,WA,Fireball,7200,8.881836305004146
6/19/12 22:55,Coupeville (south of),WA,Light,180,5.19295685089021
6/18/12 23:20,Connell,WA,Light,180,5.19295685089021
6/17/12 00:30,Mill Creek,WA,Sphere,30,3.4011973816621555
6/16/12 22:00,Lakewood,WA,Circle,300,5.703782474656201
6/15/12 22:15,Seattle,WA,Fireball,120,4.787491742782046
6/15/12 22:15,Seattle,WA,Fireball,180,5.19295685089021
6/14/12 23:00,Bow,WA,Sphere,60,4.0943445622221
6/14/12 23:00,Bow,WA,Sphere,1800,7.495541943884256
6/14/12 22:30,Newport,WA,Light,20,2.995732273553991
6/14/12 22:30,Newport,WA,Light,5,1.6094379124341003
6/11/12 20:00,Oroville,WA,Disk,15,2.70805020110221
6/8/12 11:00,Seattle,WA,Circle,900,6.802394763324311
6/7/12 22:10,Vancouver,WA,Light,300,5.703782474656201
6/7/12 05:30,Warm Beach,WA,Oval,5,1.6094379124341003
6/7/12 02:30,Tum Tum,WA,Light,180,5.19295685089021
6/7/12 02:30,Tum Tum,WA,Light,1800,7.495541943884256
6/6/12 16:43,Kent,WA,Other,300,5.703782474656201
6/5/12 21:30,Friday Harbor,WA,Light,180,5.19295685089021
6/2/12 22:15,Olympia,WA,Cone,300,5.703782474656201
6/2/12 21:00,Bellevue,WA,Fireball,180,5.19295685089021
6/2/12 21:00,Beacon Rock State Park,WA,Sphere,1200,7.090076835776092
6/2/12 20:30,Beacon Rock State Park (Skamania),WA,Changing,900,6.802394763324311
6/1/12 23:24,Graham,WA,Light,180,5.19295685089021
5/29/12 03:51,University Place,WA,Sphere,420,6.040254711277414
5/25/12 12:40,Bremerton,WA,Unknown,600,6.396929655216146
